movie,title,code,content
wicked,Mattel mistakenly prints porn site in ‘Wicked’ doll boxes: ‘This is unacceptable’,PM,Mattel isn’t so “Popular” right now.  The toy company behind Barbie and Hot Wheels is facing backlash for accidentally listing the URL of a porn website in the packaging of its “Wicked” doll boxes.  … [+2519 chars]
wicked,Mattel warns parents of mislabeled ‘Wicked’ doll packages with link to adult film site,PM,"Mattel is ""taking immediate action"" after social media users noticed a glaring mistake on the packaging for the company's new line of Wicked dolls.   The toy company is currently selling a range of W… [+2454 chars]"
wicked,Mislabeled ‘Wicked’ doll packages with link to adult film site pulled by stores,PM,"Mattel has pulled dolls from the upcoming movie ""Wicked"" from shelves after social media users noticed a glaring mistake on the packaging.   The toy company was selling a range of Wicked dolls tied t… [+2658 chars]"
wicked,"Photos: ‘Wicked’ U.K. Premiere With Cynthia Erivo, Ariana Grande And More",PM,"LONDON, ENGLAND - NOVEMBER 18: Cynthia Erivo and Ariana Grande attend the UK Premiere of ""Wicked: ... [+] Part One"" at The Royal Festival Hall on November 18, 2024 in London, England. (Photo by Max C… [+5877 chars]"
gladiator_ii,"‘Gladiator’ Arrives on Limited-Edition Steelbook, Ahead of Film’s Upcoming Sequel Release",PM,"If you purchase an independently reviewed product or service through a link on our website, Rolling Stone may receive an affiliate commission.  It’s been more than two decades since the first Gladiat… [+2411 chars]"
a_real_pain,‘Godzilla Minus One’ Stomps Back Into Theaters – Specialty Preview,PM,"It’s suddenly been, if not an embarrassment, then for sure a nice flush of riches in the indie film space as high-profile festival and well-reviewed fare continues releasing into awards season. This … [+8574 chars]"
your_monster,‘Memoir Of A Snail’ & ‘Conclave’ Debut; A Soft-Side-Of-Donald-Trump Doc Takes On ‘The Apprentice’ – Specialty Preview,PM,Indie releases from limited (Memoir of a Snail) to wide (Conclave) are testing an increasingly lively specialty box office heading into awards season with a handful of decorated documentaries this we… [+12535 chars]
heretic,Best Horror Movies to See in Theaters This Halloween,PM,"Halloween falls on a Thursday night this year, which means that in addition to all the Halloween parties, events, and trick-r-treating, there are also going to be some fun group outings to the movies… [+5442 chars]"
wicked,Cast of Wicked movie confident it will live up to fans' expectations as it premieres in the Land of Oz,PM,"It was an emotional moment for Ariana Grande, Cynthia Erivo and the rest of the cast of Wicked when they shared their movie creation with fans for the first time.  ""I think for both of us, it's a bit… [+5546 chars]"
red_one,‘Jumanji 3’ To Stampede Into Theaters December 2026,PM,"Jumanji 3is happening on Dec. 11, 2026, Sony has just announced. That’s the same pre-Christmas slot that Sony has launched the entire Jumanji franchise. The movie will have full command of Imax and P… [+1358 chars]"
a_real_pain,"‘Small Things Like These’, ‘Christmas Eve In Miller’s Point’, ‘Bird’, ‘Meanwhile On Earth’ New, ‘Anora’ Goes Wide – Specialty Preview",PM,"Box office darling Anora, Sean Baker’s Cannes Palme d’Or winner from Neon, goes wide Friday after a slow platform, expanding to 1,104 screens as indies continue to bust onto screens. Searchlight Pict… [+4439 chars]"
conclave,"‘Small Things Like These’, ‘Christmas Eve In Miller’s Point’, ‘Bird’, ‘Meanwhile On Earth’ New, ‘Anora’ Goes Wide – Specialty Preview",PM,"Box office darling Anora, Sean Baker’s Cannes Palme d’Or winner from Neon, goes wide Friday after a slow platform, expanding to 1,104 screens as indies continue to bust onto screens. Searchlight Pict… [+4439 chars]"
gladiator_ii,"‘Wicked,’ ‘Gladiator II,’ and All the Films and TV Shows We’re Watching This November",PM,"If you purchase an independently reviewed product or service through a link on our website, Rolling Stone may receive an affiliate commission.  November brings both the familiar and the new to screen… [+6685 chars]"
a_real_pain,"17 November Films To See: ‘Blitz,’ ‘Queer,’ ‘Maria,’ ‘Gladiator II’ & More",PM,The movie season is picking up considerably as November delivers major award contenders and blockbuster fare. Wicked and Gladiator II will try to attempt a Barbie and Oppenheimer-style box office boo… [+2989 chars]
heretic,"17 November Films To See: ‘Blitz,’ ‘Queer,’ ‘Maria,’ ‘Gladiator II’ & More",PM,The movie season is picking up considerably as November delivers major award contenders and blockbuster fare. Wicked and Gladiator II will try to attempt a Barbie and Oppenheimer-style box office boo… [+2989 chars]
conclave,Acclaimed Pope Thriller ‘Conclave’ Gets Digital Streaming Date,PM,"Ralph Fiennes in ""Conclave.""  Focus Features  Conclavethe critically acclaimed papal thriller starring Ralph Fiennesis coming soon to digital streaming.  Rated PG, Conclave opened in theaters on Octo… [+2626 chars]"
red_one,Add Ninjago To the List of Live-Action Lego Movies We’re Getting,PM,"You may remember hearing a few days ago that Universal formally announced a trio of live-action Lego movies that’ll be individually helmed by Patty Jenkins (Wonder Woman1984), Joe Cornish (The Kid Wh… [+1715 chars]"
here,‘Here’: When Is Tom Hanks And Robin Wright's Drama Coming To Streaming?,PM,"Tom Hanks and Robin Wright in ""Here.""  Sony Pictures Entertainment  The visually innovative Tom Hanks and Robin Wright drama Here is new in theaters. When is it coming to streaming?  Director Robert … [+2473 chars]"
gladiator_ii,10 Weekend Reads,PM,"The weekend is here! Pour yourself a mug of Danish Blend coffee, grab a seat outside, and get ready for our longer-form weekend reads:How Trump Won, What Happens Next, and How Disconnects Drove Democ… [+3098 chars]"
gladiator_ii,Film collaboration to take Ferrari to the Maximus for Las Vegas GP,PM,"Ferrari will be hoping its fans will be entertained by a new collaboration with Paramount Pictures ahead of the release of Gladiator II.  A sequel to the 2000 smash hit starring Russell Crowe, Gladia… [+2318 chars]"
heretic,"Friday, November 8 – Five New Horror Movies Released Today Including A24’s Latest",PM,Halloween may be over but the good news is that the horror genre never sleeps. And that’s why the first full week of November is kicking off with FIVE brand new horror movie releases.  Heres all the … [+4623 chars]
gladiator_ii,Indie Film Release Guide: November 8th [An ONTD Original],PM,"With a void in the major studio release calendar, the biggest new release this weekend is A24’s Heretic, which goes directly into wide release on its first weekend. Other films coming to your local t… [+5525 chars]"
heretic,Indie Film Release Guide: November 8th [An ONTD Original],PM,"With a void in the major studio release calendar, the biggest new release this weekend is A24’s Heretic, which goes directly into wide release on its first weekend. Other films coming to your local t… [+5525 chars]"
wicked,Is ‘Wicked’ Streaming on Netflix or Disney+?,PM,"It’s finally almost time to try defying gravity, because the Wicked movie is opening in theaters this weekend. But don’t be fooled by the titlewhich was changed from Wicked: Part 1 to simply Wickedth… [+2667 chars]"
heretic,Heretic Directorial Duo Has a Few Follow-Up Stories in Mind,PM,"Posted in: A24, Movies | Tagged: a24, film, Heretic, hugh grant  The directors of the recent A24 film Heretic reveal that they're open to exploring both a sequel and a prequel.  Article Summary  <ul>… [+2239 chars]"
heretic,Heretic filmmakers have ideas for spiritual sequels,PM,"Heretic writers/directors Scott Beck and Bryan Woods have ideas for spiritual sequels to their Hugh Grant horror film  The A24 horror film Heretic  , from the writing and directing duo of Scott Beck … [+2683 chars]"
heretic,Heretic Review: One Of 2024's Best Horror Movies Is Arriving Just After Halloween,PM,"Curiosity is a potent component of watching Scott Beck and Bryan Woods’ Heretic. It’s quick to make you like the pair of leads, and being aware of what kind of movie you are watching, you’re concern … [+6311 chars]"
heretic,"Interview: Hugh Grant, Chloe East, Sophie Thatcher & the directors on A24’s Heretic!",PM,"We chat with Hugh Grant, Chloe East, Sophie Thatcher and the directors about A24’s horror flick Heretic!   Over the last few months, theres been a lot of buzz about A24s Heretic, a horror movie that … [+1308 chars]"
heretic,"Interview: Hugh Grant, Chloe East, Sophie Thatcher & the directors on A24’s Heretic!",PM,"We chat with Hugh Grant, Chloe East, Sophie Thatcher and the directors about A24’s horror flick Heretic!   Over the last few months, theres been a lot of buzz about A24s Heretic, a horror movie that … [+1308 chars]"
here,Is The Tom Hanks Movie ‘Here’ Streaming on Netflix or HBO Max?,PM,"Thirty years after the release ofForrest Gump, stars Tom Hanks and Robin Wright are reuniting with director Robert Zemeckis for a new movie that’s guaranteed to make you cry, calledHere.  Directed by… [+2500 chars]"
red_one,"Jake Kasdan, Patty Jenkins & Joe Cornish Set To Helm Lego Movies For Universal",PM,"EXCLUSIVE: The Lego Group under its deal with Universal Pictures is making three untitled live-action movies with directors Jake Kasdan, Patty Jenkins and Attack the Block filmmaker Joe Cornish.   Al… [+3032 chars]"
a_real_pain,"Jesse Eisenberg Sets ‘A Real Pain’ Follow-Up, A Musical Comedy To Star Julianne Moore & Paul Giamatti",PM,"EXCLUSIVE: While looking to break into the Oscars race with his glowingly reviewed sophomore feature A Real Pain, Jesse Eisenberg has set up his next film, an untitled musical comedy to star Julianne… [+3758 chars]"
wicked,Jon M. Chu Attended ‘Wicked’ Q&A Moderated by Lee Daniels While His Wife Was in Labor,PM,"Though some may question his priorities, when it comes the birth of his fifth child and doing publicity for his blockbuster musical “Wicked,”Jon M. Chu can handle two things at the same time. This pa… [+2503 chars]"
wicked,Jon M. Chu Misses ‘Wicked’ LA Premiere As He Awaits Baby’s Birth,PM,"Jon M. Chu had a bit of a scheduling conflict with the Los Angeles premiere of his sweeping musical Wicked.  Ahead of the the film’s West Coast debut, held at the Dorothy Chandler Pavilion, Chu spoke… [+2219 chars]"
pageant,Kingdom Story Company Renews Three-Year First-Look Deal With Lionsgate,PM,"Fresh off success with their holiday family comedy The Best Christmas Pageant Ever, Lionsgate and the faith-based Kingdom Story Company have agreed to renew their three-year first-look deal, extendin… [+3730 chars]"
red_one,Lego Just Signed an Impressive Trio of Directors for Future Live-Action Movies,PM,"Lego’s deal with Universalstruck after its partnership with Warner Bros., home of The Lego Movie, ended in 2020is producing some big returns: the two companies have just signed a trio of directors, e… [+1800 chars]"
a_real_pain,Makeready In New 3-Year Deal With Fifth Season & Topic Studios; Sydney Title Set To Run TV Division,PM,"EXCLUSIVE: Makeready, the production company led by producer Brad Weston and Netflix alum Collin Creighton, has extended by three years its overall deal with Fifth Season. Joining the party is Topic … [+4154 chars]"
your_monster,Your Monster: When and where to watch the horror comedy on streaming? Release window,PM,"Melissa Barrera, known for her emerging status as a scream queen, takes the lead in Your Monster, an indie horror-comedy directed by Caroline Lindy. The film is generating buzz, especially since it m… [+3330 chars]"
wicked,"Wicked: More Featurettes Spotight Boq, Nessarose, And The Wizard",PM,"Posted in: Movies, Universal | Tagged:   The Wicked featurette marketing blitz continues, and this time, they spotlight the characters Boq, Nessarose, and The Wizard.  Universal said, ""We're keeping … [+3713 chars]"
conclave,Edward Berger & Austin Butler Out With Hot Time Travel Package ‘The Barrier’; MacMillan Hedges To Adapt His Own Short Story – The Dish,PM,"EXCLUSIVE: All Quiet helmer Edward Berger and Austin Butler are out to the town with The Barrier, a hot time travel package that is expected to spur competitive bidding, sources tell Deadline.  Plot … [+2084 chars]"
a_real_pain,Emily Nussbaum’s ‘Cue the Sun!: The Invention of Reality TV’ In The Works As Docuseries With Topic Studios,PM,"EXCLUSIVE: Topic Studios, the company behind films including Spencer and Spotlight, has snapped up the rights to Emily Nussbaum’s Cue the Sun!: The Invention of Reality TV.  The company is planning t… [+1689 chars]"
conclave,"Post-Screening Movie Hype Tweets, Decoded",PM,"A new Oscar combatant has stepped into the Colosseum. Over the past week, Paramount unveiled Ridley Scotts Gladiator II to a handpicked audience of journalists and influencers, many of whom duly part… [+7717 chars]"
gladiator_ii,Ridley Scott and Paul Mescal are already re-teaming for a pandemic survival tale with The Dog Stars,PM,"After conquering the arena with the highly-anticipated sequel Gladiator II, Ridley Scott and Paul Mescal are re-teaming for an adaptation of the Peter Heller novel The Dog Stars. Mescal is in advance… [+2651 chars]"
wicked,Sneak Peek! 8 Surprises About the New Wicked Movie,PM,"You’ve followed the yellow brick road, and now it’s finally time to go green. After years of anticipation, the big-screen adaptation of the beloved Broadway musical Wicked is touching down on Nov. 22… [+8307 chars]"
wicked,The 'Wicked' movie only covers part of the musical. Here's everything we know about the second film.,PM,"Cynthia Erivo as Elphaba and Ariana Grande as Glinda in ""Wicked.""Giles Keyte / Universal Pictures  <ul><li>The ""Wicked"" movie, coming to theaters on Friday, only covers part of the original musical's… [+4718 chars]"
venom,The Best Comic Book Movies Directed By Women,PM,"There are a surprising amount of films based on comic books and graphic novels that are directed by women. Traditionally women have been underrepresented in directing, and while there are still way m… [+11845 chars]"
gladiator_ii,"This week on ""Sunday Morning"" (November 17)",PM,"The Emmy Award-winning ""CBS News Sunday Morning"" is broadcast on CBS Sundays beginning at 9:00 a.m. ET.  ""Sunday Morning"" also streams on the CBS News app beginning at 11:00 a.m. ET. (Download it her… [+6094 chars]"
wicked,To 3D/4DX Or Not To 3D/4DX: Buy The Right Wicked Ticket,PM,"Something has changed within me, something is not the same. I can finally say that, as I’ve seen the first part of director Jon M. Chu’s stunning adaptation of Wicked, which left me with great antici… [+10182 chars]"
here,Tom Hanks and Robin Wright at the AFI Fest Premiere of HERE,PM,"Pin  Tom Hanks went tieless to the premiere of Here, but maybe that’s because his co-star Robin Wright stole his.  Pin  Pin  Pin  Pin  Pin  Pin  Pin  He’s fine. More or less unassailable at this poin… [+1678 chars]"
here,Tom Hanks And Robin Wright’s ‘Here’ Gets Digital Streaming Date,PM,"Tom Hanks and Robin Wright in ""Here.""  Sony Pictures Entertainment/Miramax  HereTom Hanks and Robin Wrights reunion movie with their Forrest Gump director Robert Zemeckisis coming soon to digital str… [+3069 chars]"
here,Tom Hanks and Robin Wright’s New Movie: ‘Here’ Release Date & More,PM,"View galleryImage Credit: Sunset Boulevard/Getty Images)  In the list of beloved classic movie couples, youve got so many to pick from Harry Burns and Sally Albright, Danny Zuko and Sandy Olsson, and… [+2365 chars]"
venom,"VENOM: THE LAST DANCE - One Of The Movie's Weirdest, Wackiest Scenes Has Been Officially Released",PM,"Venom: The Last Dance is a fun movie, but there's one moment which has left pretty much everyone scratching their heads.  The threequel establishes that Eddie Brock and Venom must not fully transform… [+2948 chars]"
venom,VENOM: THE LAST DANCE Concept Art Reveals An Even More Terrifying Take On Andy Serkis' Knull,PM,"Venom: The Last Dance featured the live-action debut of the King in Black and God of the Symbiotes, Knull. Played by Andy Serkis, the big bad sent his Xenophage to Earth in a bid to retrieve Eddie Br… [+3174 chars]"
venom,"VENOM: THE LAST DANCE Concept Art Showcases The Final Battle, Venomized Animals, And The Xenophage",PM,"Sony Pictures has never released ""Art of the Film"" books for the Venom movies, a shame when we're sure there are heaps of awesome designs we've yet to see for both the title character and the likes o… [+2486 chars]"
gladiator_ii,WATCH: The Full Video Revealing the Truth Behind Awkward 'Gladiator II' Red Carpet Exchange Between Pedro Pascal and Denzel Washington,PM,Source: MEGAPedro Pascal and Denzel Washington went viral for a recent interaction at the London premiere of their new film.  A full video of Pedro Pascal and Denzel Washingtons red carpet exchange h… [+4144 chars]
pageant,"What To Watch This Weekend: New Streaming TV Shows And Movies On Netflix, Prime Video, Hulu, Apple TV, Disney+ And More",PM,"What to watch this weekend.  Credit: Netflix / Amazon  Welcome back, weekend warriors. Its another cold and wintry weekend here in the mountains. It appears the weather gods have deemed autumn unwort… [+7203 chars]"
wicked,When Does 'Wicked Part 2' Come Out? Release Date Revealed!,PM,"Now that the first Wicked movie is in theaters, everyone will be wondering when they can see Wicked Part Two!  Universal Pictures and director Jon M. Chu decided to break up the movie into two parts … [+1336 chars]"
wicked,When Is ‘Wicked: Part 2’ Coming Out? Here’s Everything To Know,PM,"Cynthia Erivo and Ariana Grande in Wicked.  Courtesy of Universal Pictures  With Wicked flying into theaters this weekend, fans may be wondering when the next chapter will arrive on the big screen. H… [+3708 chars]"
heretic,When Is Hugh Grant’s Horror Thriller ‘Heretic’ Coming To Streaming?,PM,"Hugh Grant in ""Heretic.""  A24  Heretican A24 horror thriller starring Hugh Grantis new in theaters. When is it coming to streaming?  Written and directed by Scott Beck and Bryan Woods, Heretic plays … [+3715 chars]"
here,When Will ‘Here’ Starring Tom Hanks and Robin Wright Stream on Netflix?,PM,Here – Picture: TriStar Pictures / Sony Pictures Releasing  It’s a reunion for the ages that’s flying under the radar right now. 30 years after Forrest Gump swept the Oscars and became recognized as … [+2172 chars]
gladiator_ii,When Will Gladiator II Be Available to Stream?,PM,"This weekend, were reentering the arena (AKA your local theater) to see Ridley Scott's Gladiator II. The sequel picks up sixteen years after the death of Maximus in the director's 2000 epic, Gladiato… [+1656 chars]"
a_real_pain,Where to Watch ‘A Real Pain’: Is the Kieran Culkin Movie Streaming?,PM,"Following its successful debut at the Sundance Film Festival in January, A Real Pain is now playing, written and directed by Jesse Eisenberg (who also happens to star in it).  He appears alongside Em… [+1327 chars]"
here,Where To Watch Here: Showtimes & Streaming Status,PM,"Tom Hanks and Robin Wright reunite with their Forrest Gump director Robert Zemeckis and writer Eric Roth, and there are options for where to watch the 2024 movie Here. The ambitious project reuniting… [+2724 chars]"
wicked,Wicked on streaming: Can you watch the movie online? Here’s what we know,PM,"Fans of the iconic Broadway musical Wicked can finally experience its highly anticipated movie adaptation this weekend. Directed by Jon M. Chu, the Wicked movie opens in theaters on November 22, 2024… [+3048 chars]"
venom,Is The Venom Movie Franchise Really Over?,PM,"With the theatrical debut of Venom: The Last Dance this weekend, Sony’s Tom Hardy-starring Marvel franchise has officially reached the trilogy threshold. This new movie is the third in the series and… [+3437 chars]"
here,"Now That The Venom Trilogy Is Over, I'll Never Forgive The Tom Hardy Franchise For Its Gravest Sin",FCT,"It was an unusual weekend at the box office   for Sony Pictures. The studio had to dig a shallow grave for Tom Hanks and Robert Zemeckis’ Here, an experimental trip through the generations that doesn… [+4040 chars]"
venom,"Now That The Venom Trilogy Is Over, I'll Never Forgive The Tom Hardy Franchise For Its Gravest Sin",FCT,"It was an unusual weekend at the box office   for Sony Pictures. The studio had to dig a shallow grave for Tom Hanks and Robert Zemeckis’ Here, an experimental trip through the generations that doesn… [+4040 chars]"
conclave,Peter Bart: Indies Put Their Faith In Older Demos For Serious Fare Like ‘Conclave’,CCI,"“The best antidote for a bad election is a good movie,” Richard M. Nixon once proclaimed, and for many filmgoers this week Conclavehelped blot out the political noise. A papal thriller with a shock e… [+2773 chars]"
here,Robert Zemeckis is still lost in the uncanny valley. Can he be saved?,FCT,"Sony  It was only a matter of time before Robert Zemeckis got around to playing with de-aging technology, that modern cinematic magic trick of making veteran movie stars look kind of, sort of like th… [+7614 chars]"
here,Robert Zemeckis Just Wants to Move You,FCT,"Robert Zemeckis Here is the most unfashionable movie of 2024which is exactly whats beautiful about it. In a world where even those who profess to love movies largely stream them at home, Here is a pi… [+10438 chars]"
